date,2014-01-06 08:00:00,2014-01-06 10:00:00,2014-01-06 12:00:00,2014-01-06 14:00:00,2014-01-06 16:00:00,2014-01-06 18:00:00,2014-01-07 08:00:00,2014-01-07 10:00:00,2014-01-07 12:00:00,2014-01-07 14:00:00,2014-01-07 16:00:00,2014-01-07 18:00:00,2014-01-07 20:00:00,2014-01-08 08:00:00,2014-01-08 10:00:00,2014-01-08 12:00:00,2014-01-08 14:00:00,2014-01-08 16:00:00,2014-01-08 18:00:00,2014-01-08 20:00:00,2014-01-08 22:00:00,2014-01-09 08:00:00,2014-01-09 10:00:00,2014-01-09 12:00:00,2014-01-09 14:00:00,2014-01-09 16:00:00,2014-01-09 18:00:00,2014-01-09 20:00:00,2014-01-09 22:00:00,2014-01-10 08:00:00,2014-01-10 10:00:00,2014-01-10 12:00:00,2014-01-10 14:00:00,2014-01-10 16:00:00,2014-01-10 18:00:00,2014-01-10 20:00:00,2014-01-13 10:00:00,2014-01-13 12:00:00,2014-01-13 14:00:00,2014-01-13 16:00:00,2014-01-13 18:00:00,2014-01-13 20:00:00,2014-01-13 22:00:00,2014-01-14 08:00:00,2014-01-14 10:00:00,2014-01-14 12:00:00,2014-01-14 14:00:00,2014-01-14 16:00:00,2014-01-14 18:00:00,2014-01-14 20:00:00,2014-01-15 10:00:00,2014-01-15 12:00:00,2014-01-15 14:00:00,2014-01-15 16:00:00,2014-01-15 18:00:00,2014-01-15 20:00:00,2014-01-16 10:00:00,2014-01-16 12:00:00,2014-01-16 14:00:00,2014-01-16 16:00:00,2014-01-16 18:00:00,2014-01-16 20:00:00,2014-01-17 08:00:00,2014-01-17 10:00:00,2014-01-17 12:00:00,2014-01-17 14:00:00,2014-01-17 16:00:00,2014-01-17 18:00:00,2014-01-17 20:00:00
2014-01-07 16:00:00,0.0,0.0,0.0,0.1,0.105,0.0,0.0,0.0,0.0,0.053,1.0,0.095,0.0,0.0,0.0,0.053,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.091,0.214,0.0,0.0,0.0,0.038,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.071,0.107,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.053,0.056,0.05,0.115,0.0,0.0,0.0,0.087,0.0,0.037,0.032,0.081,0.077
2014-01-07 18:00:00,0.0,0.0,0.0,0.462,0.636,0.0,0.0,0.0,0.0,0.308,0.095,1.0,0.0,0.0,0.0,0.062,0.118,0.538,0.154,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.167,0.24,0.0,0.0,0.0,0.091,0.062,0.125,0.0,0.0,0.0,0.0,0.071,0.053,0.286,0.037,0.0,0.0,0.0,0.059,0.182,0.0,0.0,0.0,0.067,0.0,0.083,0.0,0.0,0.0,0.467,0.0,0.316,0.261,0.194,0.042
2014-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 10:00:00,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.083,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.115,0.333,0.071,0.0,0.294,0.143,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.13,0.0,0.0,0.0,0.455,0.0,0.333,0.0,0.364,0.077,0.333,0.2,0.0,0.0,0.0,0.25,0.125,0.15,0.0,0.0,0.0
2014-01-08 12:00:00,0.0,0.0,0.071,0.067,0.071,0.0,0.0,0.0,0.0,0.077,0.053,0.062,0.143,0.0,0.25,1.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.312,0.136,0.167,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.2,0.167,0.222,0.0,0.0,0.235,0.24,0.25,0.0,0.0,0.0,0.0,0.0,0.062,0.143,0.087,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.167,0.444,0.25,0.095,0.0,0.0,0.0,0.188,0.133,0.222,0.04,0.0,0.0
2014-01-08 14:00:00,0.0,0.0,0.133,0.125,0.133,0.0,0.0,0.0,0.111,0.067,0.0,0.118,0.0,0.0,0.0,0.0,1.0,0.118,0.077,0.111,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.059,0.053,0.071,0.0,0.0,0.0,0.045,0.031,0.062,0.143,0.0,0.0,0.0,0.077,0.0,0.083,0.125,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.105,0.0,0.143,0.273,0.125,0.043
2014-01-08 16:00:00,0.0,0.0,0.0,0.357,0.5,0.0,0.0,0.0,0.0,0.214,0.095,0.538,0.1,0.0,0.0,0.133,0.118,1.0,0.364,0.0,0.0,0.0,0.0,0.0,0.273,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.235,0.292,0.0,0.0,0.0,0.143,0.062,0.125,0.0,0.0,0.0,0.0,0.071,0.111,0.227,0.037,0.0,0.0,0.0,0.059,0.182,0.0,0.0,0.0,0.143,0.059,0.04,0.0,0.0,0.0,0.375,0.0,0.25,0.208,0.156,0.136
2014-01-08 18:00:00,0.0,0.0,0.0,0.167,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.077,0.364,1.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.04,0.0,0.0,0.143,0.056,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.045,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.062,0.071,0.053,0.091,0.032,0.176
2014-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.037,0.0
2014-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.286,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 12:00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.231,0.12,0.136,0.235,0.0,0.0,0.0,0.0,0.0,0.087,0.061,0.125,0.05,0.0,0.167,0.188,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.103,0.0,0.0,0.0,0.222,0.0,0.467,0.0,0.235,0.25,0.158,0.111,0.0,0.0,0.0,0.083,0.091,0.16,0.031,0.051,0.036
2014-01-09 14:00:00,0.0,0.0,0.083,0.227,0.3,0.0,0.0,0.0,0.056,0.136,0.033,0.333,0.0,0.0,0.083,0.136,0.125,0.273,0.095,0.056,0.0,0.0,0.0,0.231,1.0,0.067,0.0,0.136,0.0,0.0,0.0,0.0,0.174,0.16,0.147,0.0,0.042,0.0,0.103,0.135,0.182,0.0,0.0,0.0,0.0,0.045,0.037,0.207,0.059,0.0,0.0,0.0,0.13,0.105,0.238,0.0,0.042,0.2,0.04,0.097,0.0,0.0,0.0,0.25,0.037,0.375,0.156,0.184,0.065
2014-01-09 16:00:00,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.071,0.0,0.0,0.167,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.12,0.067,1.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.094,0.0,0.0,0.0,0.037,0.086,0.0,0.036,0.0,0.0,0.0,0.118,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.176,0.1,0.034,0.0,0.0,0.0,0.0,0.043,0.074,0.065,0.0,0.0
2014-01-09 18:00:00,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.226,0.0
2014-01-09 20:00:00,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.5,0.273,0.067,0.0,0.0,0.143,0.0,0.0,0.0,0.235,0.136,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.067,0.0,0.077,0.222,0.0,0.0,0.235,0.148,0.5,0.0,0.0,0.0,0.0,0.0,0.062,0.143,0.136,0.0,0.0,0.0,0.5,0.0,0.364,0.0,0.4,0.083,0.364,0.211,0.0,0.0,0.125,0.188,0.062,0.158,0.0,0.03,0.0
2014-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.083,0.0,0.042,0.143,0.1,0.0,0.059,0.037,0.091,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.091,0.053,0.0,0.0,0.0,0.143,0.0,0.056,0.0,0.0,0.0
2014-01-10 14:00:00,0.0,0.0,0.0,0.125,0.214,0.0,0.0,0.1,0.111,0.143,0.158,0.188,0.0,0.0,0.0,0.0,0.059,0.118,0.0,0.111,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.067,0.0,0.0,0.0,0.083,1.0,0.0,0.25,0.0,0.067,0.0,0.0,0.031,0.062,0.0,0.0,0.0,0.1,0.0,0.056,0.083,0.0,0.0,0.0,0.0,0.133,0.091,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.167,0.0,0.2,0.077,0.125,0.0
2014-01-10 16:00:00,0.0,0.0,0.056,0.111,0.118,0.0,0.0,0.083,0.0,0.125,0.091,0.167,0.0,0.0,0.0,0.2,0.053,0.235,0.143,0.0,0.0,0.0,0.0,0.087,0.16,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.071,0.0,0.0,0.042,0.129,0.056,0.083,0.0,0.0,0.083,0.067,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.214,0.0,0.038,0.0,0.0,0.0,0.095,0.05,0.13,0.071,0.027,0.182
2014-01-10 18:00:00,0.0,0.0,0.0,0.2,0.261,0.0,0.0,0.0,0.0,0.12,0.214,0.24,0.048,0.0,0.115,0.167,0.071,0.292,0.04,0.0,0.0,0.0,0.0,0.061,0.147,0.094,0.032,0.077,0.0,0.0,0.0,0.042,0.25,0.143,1.0,0.136,0.0,0.0,0.167,0.125,0.16,0.059,0.0,0.0,0.045,0.083,0.069,0.226,0.114,0.033,0.0,0.0,0.115,0.091,0.074,0.0,0.12,0.08,0.16,0.121,0.0,0.0,0.0,0.375,0.033,0.286,0.143,0.116,0.0
2014-01-10 20:00:00,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.143,0.0,0.071,0.136,1.0,0.0,0.0,0.125,0.077,0.2,0.056,0.0,0.0,0.0,0.0,0.0,0.167,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.222,0.0,0.2,0.111,0.0,0.0,0.0,0.231,0.077,0.188,0.0,0.0,0.056
2014-01-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.077,0.0,0.0,0.0,0.429,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.067,0.0,0.0,0.0,1.0,0.111,0.105,0.069,0.0,0.0,0.0,0.0,0.125,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-13 12:00:00,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.111,1.0,0.062,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.083,0.0,0.048,0.0,0.0
2014-01-13 14:00:00,0.0,0.0,0.048,0.095,0.1,0.0,0.0,0.0,0.0,0.05,0.038,0.091,0.071,0.0,0.294,0.235,0.045,0.143,0.056,0.0,0.0,0.0,0.143,0.167,0.103,0.037,0.0,0.235,0.0,0.0,0.0,0.059,0.0,0.042,0.167,0.125,0.105,0.062,1.0,0.152,0.222,0.0,0.0,0.0,0.0,0.0,0.043,0.192,0.143,0.0,0.0,0.0,0.222,0.062,0.222,0.0,0.235,0.25,0.294,0.304,0.105,0.105,0.0,0.238,0.091,0.115,0.065,0.025,0.0
2014-01-13 16:00:00,0.0,0.0,0.067,0.1,0.067,0.0,0.0,0.04,0.0,0.107,0.156,0.062,0.0,0.038,0.143,0.24,0.031,0.062,0.0,0.0,0.0,0.0,0.0,0.188,0.135,0.086,0.0,0.148,0.0,0.0,0.0,0.037,0.031,0.129,0.125,0.077,0.069,0.0,0.152,1.0,0.185,0.0,0.0,0.0,0.04,0.074,0.0,0.171,0.235,0.03,0.0,0.0,0.185,0.0,0.231,0.0,0.107,0.154,0.103,0.143,0.0,0.0,0.0,0.125,0.062,0.147,0.049,0.062,0.114
2014-01-13 18:00:00,0.0,0.0,0.143,0.214,0.143,0.0,0.0,0.0,0.0,0.154,0.0,0.125,0.0,0.0,0.455,0.25,0.062,0.125,0.083,0.0,0.0,0.0,0.0,0.222,0.182,0.0,0.0,0.5,0.0,0.0,0.0,0.091,0.062,0.056,0.16,0.2,0.0,0.1,0.222,0.185,1.0,0.0,0.0,0.0,0.0,0.083,0.0,0.19,0.13,0.0,0.0,0.0,0.455,0.1,0.333,0.0,0.364,0.077,0.333,0.263,0.0,0.0,0.0,0.333,0.125,0.211,0.125,0.061,0.0
2014-01-13 20:00:00,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.059,0.056,0.0,0.0,0.0,0.0,0.0,1.0,0.188,0.125,0.062,0.053,0.042,0.032,0.179,0.087,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.158,0.0,0.0,0.0,0.042,0.0,0.172,0.077,0.154
